"doi","retracted"
"10.1016/j.chaos.2007.01.138",TRUE
"10.1016/j.chaos.2007.09.025",TRUE
"10.1016/j.chaos.2006.07.009",TRUE
"10.1016/j.chaos.2006.07.054",TRUE
"10.1016/j.chaos.2006.09.076",TRUE
"10.1016/j.chaos.2008.07.029",TRUE
"10.1016/j.chaos.2007.03.010",TRUE
"10.1016/j.chb.2014.10.021",TRUE
"10.1016/j.chaos.2007.06.027",TRUE
"10.1016/j.chaos.2015.10.012",TRUE
"10.1016/j.chaos.2008.02.005",TRUE
"10.1016/j.chemolab.2013.10.001",TRUE
"10.1016/j.chemgeo.2016.09.039",TRUE
"10.1016/j.chemolab.2013.11.007",TRUE
"10.1016/j.chemer.2016.03.003",TRUE
"10.1016/j.chemgeo.2009.09.015",TRUE
"10.1016/j.chemgeo.2016.05.035",TRUE
"10.1016/j.chemosphere.2005.11.031",TRUE
"10.1016/j.chemosphere.2005.05.034",TRUE
"10.1016/j.chemosphere.2006.07.031",TRUE
"10.1016/j.chemosphere.2018.01.094",TRUE
"10.1016/j.chemosphere.2013.09.005",TRUE
"10.1016/j.chemosphere.2014.11.026",TRUE
"10.1016/j.chemosphere.2010.04.034",TRUE
"10.1016/j.chemosphere.2010.04.068",TRUE
"10.1016/j.chemosphere.2015.12.092",TRUE
"10.1016/j.chemosphere.2017.10.047",TRUE
"10.1016/j.chemosphere.2009.06.056",TRUE
"10.1016/j.chemosphere.2016.10.017",TRUE
"10.1016/j.chemosphere.2014.12.030",TRUE
"10.1016/j.chemosphere.2006.05.070",TRUE
"10.1016/j.chemosphere.2012.12.069",TRUE
"10.1016/j.chemosphere.2016.02.103",TRUE
"10.1016/j.chemphys.2011.09.008",TRUE
"10.1016/j.chemphys.2005.05.012",TRUE
"10.1016/j.chemphys.2010.11.006",TRUE
"10.1016/j.chemphys.2009.04.025",TRUE
"10.1016/j.chemphys.2007.06.032",TRUE
"10.1016/j.chemphys.2010.01.005",TRUE
"10.1016/j.chemosphere.2019.124887",TRUE
"10.1016/j.chemphys.2010.04.035",TRUE
"10.1016/j.chemphyslip.2007.01.003",TRUE
"10.1016/j.chemphys.2013.04.012",TRUE
"10.1016/j.chemphys.2018.05.007",TRUE
"10.1016/j.chemphys.2019.01.020",TRUE
"10.1016/j.chemphys.2016.11.004",TRUE
"10.1016/j.chemphys.2017.03.005",TRUE
"10.1016/j.cherd.2011.01.006",TRUE
"10.1016/j.cherd.2010.04.014",TRUE
"10.1016/j.cherd.2011.05.010",TRUE
"10.1016/j.chemphyslip.2015.03.005",TRUE
"10.1016/j.chemphyslip.2017.08.005",TRUE
"10.1016/j.cherd.2008.03.023",TRUE
"10.1016/j.cherd.2008.09.005",TRUE
"10.1016/j.cherd.2011.02.011",TRUE
"10.1016/j.cherd.2009.11.013",TRUE
"10.1016/j.chest.2017.08.985",TRUE
"10.1016/j.cherd.2012.02.013",TRUE
"10.1016/j.cherd.2012.03.022",TRUE
"10.1016/j.chest.2016.02.562",TRUE
"10.1016/j.chest.2016.08.160",TRUE
"10.1016/j.cherd.2016.05.009",TRUE
"10.1016/j.cherd.2016.07.019",TRUE
"10.1016/j.cherd.2017.10.022",TRUE
"10.1016/j.chest.2016.02.194",TRUE
"10.1016/j.childyouth.2007.12.006",TRUE
"10.1016/j.childyouth.2008.07.001",TRUE
"10.1016/j.childyouth.2009.07.017",TRUE
"10.1016/j.cie.2010.04.003",TRUE
"10.1016/j.childyouth.2017.04.011",TRUE
"10.1016/j.chom.2013.03.011",TRUE
"10.1016/j.chroma.2015.09.044",TRUE
"10.1016/j.cie.2008.07.008",TRUE
"10.1016/j.cie.2008.07.025",TRUE
"10.1016/j.cie.2010.06.012",TRUE
"10.1016/j.cie.2009.06.014",TRUE
"10.1016/j.cj.2013.08.003",TRUE
"10.1016/j.cie.2009.11.017",TRUE
"10.1016/j.cie.2010.01.001",TRUE
"10.1016/j.cja.2014.12.018",TRUE
"10.1016/j.cities.2016.08.006",TRUE
"10.1016/j.cja.2013.02.030",TRUE
"10.1016/j.cja.2013.04.008",TRUE
"10.1016/j.cja.2013.04.025",TRUE
"10.1016/j.cja.2013.04.030",TRUE
"10.1016/j.cie.2013.07.022",TRUE
"10.1016/j.cimid.2007.04.004",TRUE
"10.1016/j.cja.2013.04.055",TRUE
"10.1016/j.cja.2013.04.057",TRUE
"10.1016/j.cja.2013.07.008",TRUE
"10.1016/j.cja.2013.07.021",TRUE
"10.1016/j.cja.2013.07.028",TRUE
"10.1016/j.cja.2013.07.043",TRUE
"10.1016/j.cja.2013.12.015",TRUE
"10.1016/j.cja.2014.03.001",TRUE
"10.1016/j.cja.2014.03.002",TRUE
"10.1016/j.cja.2014.03.004",TRUE
"10.1016/j.cities.2018.01.009",TRUE
"10.1016/j.cja.2016.06.016",TRUE
"10.1016/j.cis.2017.06.008",TRUE
"10.1016/j.cj.2016.03.003",TRUE
"10.1016/j.cja.2014.03.024",TRUE
"10.1016/j.cja.2018.01.029",TRUE
"10.1016/j.cis.2005.10.001",TRUE
"10.1016/j.cis.2014.05.006",TRUE
"10.1016/j.cjca.2018.04.012",TRUE
"10.1016/j.cjca.2015.08.023",TRUE
"10.1016/j.clbc.2019.02.002",TRUE
"10.1016/j.cjche.2015.12.001",TRUE
"10.1016/j.cjche.2017.11.011",TRUE
"10.1016/j.cjph.2018.10.024",TRUE
"10.1016/j.cjca.2019.05.021",TRUE
"10.1016/j.cjche.2016.05.040",TRUE
"10.1016/j.cjche.2016.05.043",TRUE
"10.1016/j.cjph.2019.07.010",TRUE
"10.1016/j.clay.2007.07.008",TRUE
"10.1016/j.clay.2007.08.001",TRUE
"10.1016/j.cjph.2017.01.004",TRUE
"10.1016/j.cjph.2017.03.011",TRUE
"10.1016/j.cjche.2016.08.009",TRUE
"10.1016/j.clim.2006.05.013",TRUE
"10.1016/j.clbc.2018.11.012",TRUE
"10.1016/j.clgc.2016.07.002",TRUE
"10.1016/j.clim.2012.12.010",TRUE
"10.1016/j.clindermatol.2016.05.015",TRUE
"10.1016/j.clinbiochem.2015.05.003",TRUE
"10.1016/j.clindermatol.2004.09.008",TRUE
"10.1016/j.clindermatol.2013.01.007",TRUE
"10.1016/j.clinbiochem.2012.04.004",TRUE
"10.1016/j.clinbiochem.2006.05.015",TRUE
"10.1016/j.clinbiochem.2006.10.003",TRUE
"10.1016/j.clinbiochem.2011.08.044",TRUE
"10.1016/j.clinbiochem.2010.09.009",TRUE
"10.1016/j.clinbiochem.2006.03.003",TRUE
"10.1016/j.clinbiochem.2011.09.004",TRUE
"10.1016/j.clinbiochem.2014.05.015",TRUE
"10.1016/j.clindermatol.2006.09.011",TRUE
"10.1016/j.clinbiochem.2012.10.027",TRUE
"10.1016/j.clinbiochem.2013.01.010",TRUE
"10.1016/j.clinbiomech.2012.11.012",TRUE
"10.1016/j.clindermatol.2016.09.010",TRUE
"10.1016/j.clinthera.2010.08.005",TRUE
"10.1016/j.clinimag.2011.06.008",TRUE
"10.1016/j.clinimag.2011.10.008",TRUE
"10.1016/j.clinthera.2005.05.003",TRUE
"10.1016/j.clinthera.2005.05.011",TRUE
"10.1016/j.clinph.2014.06.011",TRUE
"10.1016/j.clinthera.2006.08.015",TRUE
"10.1016/j.clinimag.2014.06.001",TRUE
"10.1016/j.clinimag.2015.02.016",TRUE
"10.1016/j.clinre.2014.10.004",TRUE
"10.1016/j.clinthera.2007.05.019",TRUE
"10.1016/j.clinthera.2008.11.011",TRUE
"10.1016/j.clineuro.2017.10.030",TRUE
"10.1016/j.clinthera.2008.02.018",TRUE
"10.1016/j.cma.2006.11.017",TRUE
"10.1016/j.clnu.2006.11.001",TRUE
"10.1016/j.clnu.2006.11.004",TRUE
"10.1016/j.clsr.2007.07.002",TRUE
"10.1016/j.clsr.2007.12.001",TRUE
"10.1016/j.clsr.2008.01.014",TRUE
"10.1016/j.clsr.2008.01.015",TRUE
"10.1016/j.clsr.2008.05.006",TRUE
"10.1016/j.clsr.2008.06.001",TRUE
"10.1016/j.clinthera.2009.10.012",TRUE
"10.1016/j.clnu.2009.05.012",TRUE
"10.1016/j.clon.2011.01.153",TRUE
"10.1016/j.cll.2010.02.003",TRUE
"10.1016/j.clnu.2007.06.010",TRUE
"10.1016/j.clnu.2007.11.008",TRUE
"10.1016/j.clnu.2008.05.008",TRUE
"10.1016/j.clsr.2006.07.009",TRUE
"10.1016/j.clon.2016.04.036",TRUE
"10.1016/j.clsr.2009.11.004",TRUE
"10.1016/j.clinthera.2009.04.014",TRUE
"10.1016/j.clnu.2019.01.017",TRUE
"10.1016/j.cma.2019.01.037",TRUE
"10.1016/j.cma.2010.11.017",TRUE
"10.1016/j.cmet.2005.10.008",TRUE
"10.1016/j.cmet.2014.07.008",TRUE
"10.1016/j.cmet.2011.09.008",TRUE
"10.1016/j.cmet.2010.12.003",TRUE
"10.1016/j.cmet.2008.07.002",TRUE
"10.1016/j.cmet.2008.07.006",TRUE
"10.1016/j.cmet.2012.10.005",TRUE
"10.1016/j.cmet.2009.04.010",TRUE
"10.1016/j.cmet.2012.03.003",TRUE
"10.1016/j.cnsns.2006.07.004",TRUE
"10.1016/j.cmi.2015.01.019",TRUE
"10.1016/j.cmpb.2016.10.010",TRUE
"10.1016/j.cnsns.2007.06.005",TRUE
"10.1016/j.cmet.2011.11.001",TRUE
"10.1016/j.cmpb.2005.11.013",TRUE
"10.1016/j.cnsns.2005.05.002",TRUE
"10.1016/j.cmpb.2016.03.027",TRUE
"10.1016/j.cnsns.2007.09.010",TRUE
"10.1016/j.cnsns.2008.01.006",TRUE
"10.1016/j.cnsns.2008.01.020",TRUE
"10.1016/j.cnsns.2006.09.015",TRUE
"10.1016/j.cnsns.2009.03.031",TRUE
"10.1016/j.cnsns.2009.04.001",TRUE
"10.1016/j.cnsns.2009.06.007",TRUE
"10.1016/j.cnsns.2008.07.008",TRUE
"10.1016/j.cnsns.2006.11.007",TRUE
"10.1016/j.cnsns.2008.03.005",TRUE
"10.1016/j.cnsns.2008.03.012",TRUE
"10.1016/j.cnsns.2009.06.023",TRUE
"10.1016/j.cnsns.2010.08.025",TRUE
"10.1016/j.cnsns.2009.08.002",TRUE
"10.1016/j.cnsns.2011.01.017",TRUE
"10.1016/j.cnsns.2009.11.018",TRUE
"10.1016/j.cnsns.2009.02.005",TRUE
"10.1016/j.cnsns.2009.02.027",TRUE
"10.1016/j.cnsns.2009.04.033",TRUE
"10.1016/j.cnsns.2009.05.010",TRUE
"10.1016/j.cnsns.2009.05.033",TRUE
"10.1016/j.cnsns.2009.05.034",TRUE
"10.1016/j.cnsns.2011.05.046",TRUE
"10.1016/j.cnsns.2016.06.026",TRUE
"10.1016/j.cnsns.2017.01.014",TRUE
"10.1016/j.coelec.2017.09.005",TRUE
"10.1016/j.coal.2012.03.008",TRUE
"10.1016/j.coal.2012.11.002",TRUE
"10.1016/j.cnur.2012.05.001",TRUE
"10.1016/j.cocis.2012.10.004",TRUE
"10.1016/j.coal.2013.06.002",TRUE
"10.1016/j.cocis.2006.03.001",TRUE
"10.1016/j.cogsys.2018.10.007",TRUE
"10.1016/j.cognition.2014.12.003",TRUE
"10.1016/j.cogdev.2008.05.001",TRUE
"10.1016/j.cognition.2012.09.005",TRUE
"10.1016/j.cogsys.2018.10.008",TRUE
"10.1016/j.cogsys.2018.10.011",TRUE
"10.1016/j.cogsys.2018.10.015",TRUE
"10.1016/j.cogsys.2018.10.024",TRUE
"10.1016/j.cogsys.2018.10.027",TRUE
"10.1016/j.colsurfa.2006.09.041",TRUE
"10.1016/j.cogsys.2017.11.004",TRUE
"10.1016/j.cois.2016.09.001",TRUE
"10.1016/j.colsurfa.2006.05.003",TRUE
"10.1016/j.cogsys.2018.07.008",TRUE
"10.1016/j.cogsys.2018.08.024",TRUE
"10.1016/j.cogsys.2018.09.004",TRUE
"10.1016/j.cogsys.2018.09.027",TRUE
"10.1016/j.colegn.2013.08.005",TRUE
"10.1016/j.colsurfa.2005.06.005",TRUE
"10.1016/j.colsurfa.2006.07.036",TRUE
"10.1016/j.coldregions.2008.02.001",TRUE
"10.1016/j.colsurfb.2011.11.049",TRUE
"10.1016/j.colsurfa.2008.04.044",TRUE
"10.1016/j.colsurfa.2007.07.036",TRUE
"10.1016/j.colsurfa.2007.09.042",TRUE
"10.1016/j.colsurfb.2011.05.034",TRUE
"10.1016/j.colsurfa.2010.11.011",TRUE
"10.1016/j.colsurfa.2012.05.030",TRUE
"10.1016/j.colsurfa.2008.10.045",TRUE
"10.1016/j.colsurfa.2008.11.047",TRUE
"10.1016/j.colsurfb.2008.09.011",TRUE
"10.1016/j.comnet.2012.04.001",TRUE
"10.1016/j.comcom.2018.02.012",TRUE
"10.1016/j.commatsci.2011.05.001",TRUE
"10.1016/j.commatsci.2011.07.019",TRUE
"10.1016/j.combustflame.2009.09.007",TRUE
"10.1016/j.commatsci.2010.08.004",TRUE
"10.1016/j.commatsci.2010.08.012",TRUE
"10.1016/j.colsurfb.2015.02.048",TRUE
"10.1016/j.commatsci.2006.10.001",TRUE
"10.1016/j.commatsci.2006.10.013",TRUE
"10.1016/j.colsurfb.2012.11.040",TRUE
"10.1016/j.comgeo.2009.12.002",TRUE
"10.1016/j.commatsci.2011.07.036",TRUE
"10.1016/j.commatsci.2013.08.040",TRUE
"10.1016/j.comcom.2017.01.019",TRUE
"10.1016/j.commatsci.2012.03.032",TRUE
"10.1016/j.commatsci.2012.04.014",TRUE
"10.1016/j.combustflame.2015.01.003",TRUE
"10.1016/j.commatsci.2013.02.016",TRUE
"10.1016/j.commatsci.2015.11.015",TRUE
"10.1016/j.compchemeng.2009.06.020",TRUE
"10.1016/j.compbiolchem.2017.04.001",TRUE
"10.1016/j.compbiomed.2012.06.008",TRUE
"10.1016/j.compchemeng.2006.12.006",TRUE
"10.1016/j.comnet.2015.10.005",TRUE
"10.1016/j.comnet.2015.12.013",TRUE
"10.1016/j.compag.2019.01.036",TRUE
"10.1016/j.compbiolchem.2016.02.010",TRUE
"10.1016/j.compchemeng.2009.06.023",TRUE
"10.1016/j.compositesb.2012.08.014",TRUE
"10.1016/j.compchemeng.2018.05.026",TRUE
"10.1016/j.compmedimag.2008.07.002",TRUE
"10.1016/j.compmedimag.2016.05.001",TRUE
"10.1016/j.compmedimag.2016.06.005",TRUE
"10.1016/j.compmedimag.2016.06.008",TRUE
"10.1016/j.compmedimag.2016.07.008",TRUE
"10.1016/j.compmedimag.2016.07.009",TRUE
"10.1016/j.compmedimag.2016.08.004",TRUE
"10.1016/j.compmedimag.2016.09.002",TRUE
"10.1016/j.compmedimag.2016.11.001",TRUE
"10.1016/j.compositesb.2012.01.012",TRUE
"10.1016/j.compchemeng.2008.09.006",TRUE
"10.1016/j.compedu.2012.10.026",TRUE
"10.1016/j.compedu.2015.03.002",TRUE
"10.1016/j.compfluid.2011.06.006",TRUE
"10.1016/j.compositesb.2007.02.012",TRUE
"10.1016/j.compositesb.2008.10.005",TRUE
"10.1016/j.compositesb.2013.01.017",TRUE
"10.1016/j.compedu.2017.03.011",TRUE
"10.1016/j.compeleceng.2010.02.002",TRUE
"10.1016/j.compositesb.2012.09.075",TRUE
"10.1016/j.compeleceng.2007.05.012",TRUE
"10.1016/j.compeleceng.2008.05.001",TRUE
"10.1016/j.compeleceng.2017.12.042",TRUE
"10.1016/j.compfluid.2008.07.001",TRUE
"10.1016/j.compositesb.2012.04.072",TRUE
"10.1016/j.compgeo.2009.08.003",TRUE
"10.1016/j.compgeo.2010.03.006",TRUE
"10.1016/j.compmedimag.2014.01.001",TRUE
"10.1016/j.compositesa.2005.08.004",TRUE
"10.1016/j.compgeo.2008.03.004",TRUE
"10.1016/j.compgeo.2008.05.002",TRUE
"10.1016/j.compositesa.2008.10.015",TRUE
"10.1016/j.compositesa.2012.07.016",TRUE
"10.1016/j.compositesa.2018.05.025",TRUE
"10.1016/j.compscitech.2008.04.045",TRUE
"10.1016/j.compositesb.2012.03.021",TRUE
"10.1016/j.compositesb.2016.01.042",TRUE
"10.1016/j.compositesb.2013.08.016",TRUE
"10.1016/j.compositesb.2019.107515",TRUE
"10.1016/j.comppsych.2011.05.012",TRUE
"10.1016/j.comppsych.2011.09.004",TRUE
"10.1016/j.compscitech.2004.01.022",TRUE
"10.1016/j.compscitech.2005.09.008",TRUE
"10.1016/j.compositesb.2013.10.087",TRUE
"10.1016/j.compositesb.2016.09.002",TRUE
"10.1016/j.compositesb.2017.11.012",TRUE
"10.1016/j.compositesb.2018.04.040",TRUE
"10.1016/j.compositesb.2018.04.042",TRUE
"10.1016/j.compositesb.2014.02.027",TRUE
"10.1016/j.compositesb.2018.12.096",TRUE
"10.1016/j.conbuildmat.2017.04.194",TRUE
"10.1016/j.compscitech.2015.11.022",TRUE
"10.1016/j.compstruct.2010.01.018",TRUE
"10.1016/j.conbuildmat.2008.08.016",TRUE
"10.1016/j.conbuildmat.2014.06.077",TRUE
"10.1016/j.conbuildmat.2007.03.015",TRUE
"10.1016/j.compscitech.2009.10.011",TRUE
"10.1016/j.compscitech.2018.03.012",TRUE
"10.1016/j.compscitech.2008.02.006",TRUE
"10.1016/j.compstruc.2010.06.007",TRUE
"10.1016/j.compstruct.2013.10.031",TRUE
"10.1016/j.compscitech.2014.04.012",TRUE
"10.1016/j.comptc.2017.04.004",TRUE
"10.1016/j.conbuildmat.2006.08.010",TRUE
"10.1016/j.conbuildmat.2011.08.090",TRUE
"10.1016/j.conbuildmat.2005.01.058",TRUE
"10.1016/j.conbuildmat.2013.08.053",TRUE
"10.1016/j.conbuildmat.2018.01.135",TRUE
"10.1016/j.conbuildmat.2017.10.057",TRUE
"10.1016/j.conbuildmat.2017.09.073",TRUE
"10.1016/j.contraception.2016.08.004",TRUE
"10.1016/j.contraception.2010.09.006",TRUE
"10.1016/j.conengprac.2015.08.014",TRUE
"10.1016/j.conengprac.2015.12.013",TRUE
"10.1016/j.conengprac.2009.04.004",TRUE
"10.1016/j.contraception.2010.01.012",TRUE
"10.1016/j.conbuildmat.2019.116987",TRUE
"10.1016/j.coph.2014.05.009",TRUE
"10.1016/j.contraception.2019.03.002",TRUE
"10.1016/j.copsyc.2017.04.011",TRUE
"10.1016/j.corsci.2010.09.014",TRUE
"10.1016/j.corsci.2007.03.013",TRUE
"10.1016/j.corsci.2007.08.003",TRUE
"10.1016/j.corsci.2007.08.019",TRUE
"10.1016/j.cor.2009.07.001",TRUE
"10.1016/j.corsci.2007.11.009",TRUE
"10.1016/j.cortex.2018.11.004",TRUE
"10.1016/j.cortex.2009.01.001",TRUE
"10.1016/j.cortex.2009.02.001",TRUE
"10.1016/j.cose.2006.12.010",TRUE
"10.1016/j.cortex.2007.11.004",TRUE
"10.1016/j.cortex.2009.10.002",TRUE
"10.1016/j.corsci.2017.03.002",TRUE
"10.1016/j.cortex.2018.11.011",TRUE
"10.1016/j.cpa.2014.08.001",TRUE
"10.1016/j.cpa.2004.05.004",TRUE
"10.1016/j.cossms.2016.01.001",TRUE
"10.1016/j.cpa.2007.04.004",TRUE
"10.1016/j.cpa.2007.07.004",TRUE
"10.1016/j.cplett.2007.06.114",TRUE
"10.1016/j.cpc.2013.05.004",TRUE
"10.1016/j.cpc.2009.11.016",TRUE
"10.1016/j.cpcardiol.2016.10.003",TRUE
"10.1016/j.cpcardiol.2018.10.003",TRUE
"10.1016/j.cpc.2019.04.002",TRUE
"10.1016/j.crohns.2009.12.007",TRUE
"10.1016/j.cplett.2012.09.020",TRUE
"10.1016/j.cplett.2012.02.052",TRUE
"10.1016/j.cplett.2012.02.054",TRUE
"10.1016/j.cplett.2012.03.015",TRUE
"10.1016/j.crci.2004.01.002",TRUE
"10.1016/j.crma.2012.04.018",TRUE
"10.1016/j.critrevonc.2018.06.020",TRUE
"10.1016/j.cplett.2012.12.051",TRUE
"10.1016/j.cplett.2013.01.007",TRUE
"10.1016/j.cps.2011.09.007",TRUE
"10.1016/j.cretres.2017.11.025",TRUE
"10.1016/j.cplett.2007.10.062",TRUE
"10.1016/j.cplett.2009.07.050",TRUE
"10.1016/j.cpr.2007.02.002",TRUE
"10.1016/j.cretres.2011.11.006",TRUE
"10.1016/j.cplett.2007.12.080",TRUE
"10.1016/j.cppeds.2015.06.007",TRUE
"10.1016/j.crci.2013.01.005",TRUE
"10.1016/j.critrevonc.2009.04.001",TRUE
"10.1016/j.critrevonc.2009.07.003",TRUE
"10.1016/j.critrevonc.2009.07.004",TRUE
"10.1016/j.cropro.2018.04.009",TRUE
"10.1016/j.cropro.2009.05.004",TRUE
"10.1016/j.cropro.2017.05.004",TRUE
"10.1016/j.cropro.2004.03.013",TRUE
"10.1016/j.cropro.2017.07.007",TRUE
"10.1016/j.csite.2017.10.005",TRUE
"10.1016/j.cryobiol.2008.12.002",TRUE
"10.1016/j.cryobiol.2009.05.006",TRUE
"10.1016/j.cryogenics.2010.06.014",TRUE
"10.1016/j.csda.2007.07.021",TRUE
"10.1016/j.csda.2009.07.024",TRUE
"10.1016/j.cryobiol.2008.02.007",TRUE
"10.1016/j.csbj.2016.02.002",TRUE
"10.1016/j.csda.2010.05.010",TRUE
"10.1016/j.csi.2011.08.001",TRUE
"10.1016/j.cryobiol.2013.09.166",TRUE
"10.1016/j.csi.2013.01.003",TRUE
"10.1016/j.cryogenics.2008.10.010",TRUE
"10.1016/j.cryogenics.2008.12.009",TRUE
"10.1016/j.csi.2006.06.006",TRUE
"10.1016/j.csi.2006.11.011",TRUE
"10.1016/j.csi.2007.11.010",TRUE
"10.1016/j.csi.2008.01.001",TRUE
"10.1016/j.csl.2009.08.001",TRUE
"10.1016/j.csite.2015.08.002",TRUE
"10.1016/j.cub.2006.10.056",TRUE
"10.1016/j.cub.2004.02.003",TRUE
"10.1016/j.ctcp.2005.10.005",TRUE
"10.1016/j.ctcp.2007.03.007",TRUE
"10.1016/j.cub.2018.03.031",TRUE
"10.1016/j.cub.2015.09.056",TRUE
"10.1016/j.cub.2014.01.010",TRUE
"10.1016/j.cub.2011.02.029",TRUE
"10.1016/j.cub.2007.05.034",TRUE
"10.1016/j.cyto.2014.06.011",TRUE
"10.1016/j.culher.2004.02.003",TRUE
"10.1016/j.culher.2017.05.011",TRUE
"10.1016/j.cviu.2005.03.005",TRUE
"10.1016/j.cyto.2013.04.009",TRUE
"10.1016/j.cyto.2008.01.001",TRUE
"10.1016/j.cyto.2012.03.008",TRUE
"10.1016/j.cyto.2017.01.008",TRUE
"10.1016/j.cyto.2017.05.011",TRUE
"10.1016/j.cyto.2007.02.018",TRUE
"10.1016/j.culher.2017.09.014",TRUE
"10.1016/j.cvsm.2009.09.003",TRUE
"10.1016/j.desal.2015.03.041",TRUE
"10.1016/j.dam.2018.03.003",TRUE
"10.1016/j.dark.2017.04.004",TRUE
"10.1016/j.dci.2004.05.002",TRUE
"10.1016/j.dci.2012.05.002",TRUE
"10.1016/j.dci.2012.12.007",TRUE
"10.1016/j.desal.2008.05.069",TRUE
"10.1016/j.desal.2011.02.020",TRUE
"10.1016/j.desal.2011.03.004",TRUE
"10.1016/j.dam.2011.08.011",TRUE
"10.1016/j.datak.2006.02.001",TRUE
"10.1016/j.datak.2006.05.006",TRUE
"10.1016/j.dcan.2019.01.001",TRUE
"10.1016/j.dam.2013.10.018",TRUE
"10.1016/j.dci.2010.11.001",TRUE
"10.1016/j.desal.2011.08.005",TRUE
"10.1016/j.dam.2017.04.039",TRUE
"10.1016/j.dci.2008.07.019",TRUE
"10.1016/j.dci.2013.05.001",TRUE
"10.1016/j.desal.2011.11.011",TRUE
"10.1016/j.desal.2010.07.025",TRUE
"10.1016/j.cyto.2018.03.014",TRUE
"10.1016/j.cyto.2018.03.015",TRUE
"10.1016/j.dam.2019.04.016",TRUE
"10.1016/j.desal.2015.05.022",TRUE
"10.1016/j.diabres.2007.01.069",TRUE
"10.1016/j.diabres.2003.10.029",TRUE
"10.1016/j.devcel.2015.12.009",TRUE
"10.1016/j.desal.2018.03.017",TRUE
"10.1016/j.desal.2016.04.021",TRUE
"10.1016/j.devcel.2008.11.006",TRUE
"10.1016/j.diabet.2013.06.003",TRUE
"10.1016/j.diamond.2017.01.005",TRUE
"10.1016/j.diabres.2015.01.042",TRUE
"10.1016/j.diabres.2012.12.008",TRUE
"10.1016/j.diagmicrobio.2006.07.016",TRUE
"10.1016/j.diabres.2018.01.011",TRUE
"10.1016/j.diagmicrobio.2014.05.003",TRUE
"10.1016/j.diamond.2004.01.022",TRUE
"10.1016/j.diabres.2011.03.033",TRUE
"10.1016/j.diabres.2012.04.008",TRUE
"10.1016/j.diabres.2019.01.011",TRUE
"10.1016/j.diagmicrobio.2007.09.009",TRUE
"10.1016/j.disc.2009.09.012",TRUE
"10.1016/j.disc.2007.12.030",TRUE
"10.1016/j.disc.2008.03.010",TRUE
"10.1016/j.difgeo.2008.10.021",TRUE
"10.1016/j.difgeo.2010.01.003",TRUE
"10.1016/j.disamonth.2017.12.008",TRUE
"10.1016/j.disc.2006.10.012",TRUE
"10.1016/j.disc.2011.07.001",TRUE
"10.1016/j.disc.2009.05.008",TRUE
"10.1016/j.disc.2008.11.028",TRUE
"10.1016/j.dld.2016.10.012",TRUE
"10.1016/j.dld.2003.11.025",TRUE
"10.1016/j.drudis.2012.05.014",TRUE
"10.1016/j.dld.2017.05.014",TRUE
"10.1016/j.dnarep.2014.02.013",TRUE
"10.1016/j.dnarep.2016.05.012",TRUE
"10.1016/j.domaniend.2009.05.002",TRUE
"10.1016/j.dld.2019.08.028",TRUE
"10.1016/j.dnarep.2010.07.011",TRUE
"10.1016/j.drudis.2012.06.006",TRUE
"10.1016/j.dt.2019.01.008",TRUE
"10.1016/j.dsp.2011.04.001",TRUE
"10.1016/j.dsp.2011.04.002",TRUE
"10.1016/j.dsp.2011.04.003",TRUE
"10.1016/j.dsp.2011.04.004",TRUE
"10.1016/j.dsp.2011.05.003",TRUE
"10.1016/j.dsp.2011.07.001",TRUE
"10.1016/j.dsr.2007.08.001",TRUE
"10.1016/j.dsr2.2017.07.003",TRUE
"10.1016/j.dss.2013.01.009",TRUE
"10.1016/j.drugalcdep.2006.11.009",TRUE
"10.1016/j.drugalcdep.2017.07.026",TRUE
"10.1016/j.drugpo.2015.09.008",TRUE
"10.1016/j.dsp.2009.05.003",TRUE
"10.1016/j.dsp.2009.06.018",TRUE
"10.1016/j.drudis.2014.03.027",TRUE
"10.1016/j.drugpo.2014.08.004",TRUE
"10.1016/j.drugpo.2018.06.018",TRUE
"10.1016/j.dsr2.2013.08.015",TRUE
"10.1016/j.dsr2.2018.05.014",TRUE
"10.1016/j.dsr2.2014.06.007",TRUE
"10.1016/j.dss.2012.10.026",TRUE
"10.1016/j.drup.2019.07.001",TRUE
"10.1016/j.dsr.2016.04.017",TRUE
"10.1016/j.dsr2.2014.12.010",TRUE
"10.1016/j.drugpo.2014.12.008",TRUE
"10.1016/j.dss.2010.04.006",TRUE
"10.1016/j.dss.2015.11.001",TRUE
"10.1016/j.ebiom.2015.08.027",TRUE
"10.1016/j.dyepig.2006.05.038",TRUE
"10.1016/j.dynatmoce.2007.04.002",TRUE
"10.1016/j.earscirev.2015.06.008",TRUE
"10.1016/j.earscirev.2018.09.015",TRUE
"10.1016/j.dt.2016.09.001",TRUE
"10.1016/j.earscirev.2017.09.008",TRUE
"10.1016/j.echo.2011.03.011",TRUE
"10.1016/j.ebiom.2016.08.008",TRUE
"10.1016/j.ecolind.2019.105581",TRUE
"10.1016/j.ecoleng.2015.01.007",TRUE
"10.1016/j.ecoenv.2010.05.015",TRUE
"10.1016/j.ecoenv.2017.12.068",TRUE
"10.1016/j.ecoleng.2019.07.009",TRUE
"10.1016/j.ecolecon.2006.12.001",TRUE
"10.1016/j.ecohyd.2013.09.002",TRUE
"10.1016/j.ecohyd.2013.10.004",TRUE
